,ecdf,Label,Values,ID
24,0.29069767441860467,Camel Blue,0.459546925566343,39E
25,0.3023255813953488,Camel Blue,0.46202531645569617,39F
26,0.313953488372093,Camel Blue,0.4622356495468278,39G
27,0.32558139534883723,Camel Blue,0.4622641509433962,44A
28,0.3372093023255814,Camel Blue,0.4664723032069971,44B
29,0.3488372093023256,Camel Blue,0.46666666666666673,44C
30,0.36046511627906974,Camel Blue,0.4672897196261682,44D
31,0.37209302325581395,Camel Blue,0.46739130434782605,44E
32,0.38372093023255816,Camel Blue,0.46822742474916396,44F
33,0.3953488372093023,Camel Blue,0.46886446886446886,44G
34,0.4069767441860465,Camel Blue,0.468944099378882,44H
35,0.4186046511627907,Camel Blue,0.469208211143695,44I
36,0.43023255813953487,Camel Blue,0.469208211143695,44J
37,0.4418604651162791,Camel Blue,0.46923076923076923,45A
38,0.45348837209302323,Camel Blue,0.4695652173913044,45B
39,0.46511627906976744,Camel Blue,0.4698795180722891,45C
40,0.47674418604651164,Camel Blue,0.4714285714285715,45D
41,0.4883720930232558,Camel Blue,0.4722222222222222,45E
42,0.5,Camel Blue,0.4723926380368098,45F
43,0.5116279069767442,Camel Blue,0.4730538922155689,23A
44,0.5232558139534884,Camel Blue,0.4736842105263159,23C
45,0.5348837209302325,Camel Blue,0.4747774480712166,23D
46,0.5465116279069767,Camel Blue,0.4754601226993865,23E
47,0.5581395348837209,Camel Blue,0.4759036144578313,23F
48,0.5697674418604651,Camel Blue,0.47602739726027404,23G
49,0.5813953488372093,Camel Blue,0.47800586510263926,26B
50,0.5930232558139535,Camel Blue,0.478134110787172,26G
51,0.6046511627906976,Camel Blue,0.4784172661870503,26H
52,0.6162790697674418,Camel Blue,0.4788732394366198,29B
53,0.627906976744186,Camel Blue,0.479108635097493,29D
54,0.6395348837209303,Camel Blue,0.47922437673130197,29E
55,0.6511627906976745,Camel Blue,0.47933884297520657,29F
56,0.6627906976744186,Camel Blue,0.4805555555555556,36A
57,0.6744186046511628,Camel Blue,0.4805970149253731,36B
58,0.686046511627907,Camel Blue,0.4810495626822158,36C
59,0.6976744186046512,Camel Blue,0.48214285714285715,36D
60,0.7093023255813954,Camel Blue,0.4828571428571428,36E
61,0.7209302325581395,Camel Blue,0.48314606741573024,36F
62,0.7325581395348837,Camel Blue,0.4835820895522388,36G
63,0.7441860465116279,Camel Blue,0.48387096774193555,39A
64,0.7558139534883721,Camel Blue,0.48404255319148937,39B
65,0.7674418604651163,Camel Blue,0.4843304843304843,39C
66,0.7790697674418605,Camel Blue,0.4844192634560907,39D
67,0.7906976744186046,Camel Blue,0.4848484848484849,39E
68,0.8023255813953488,Camel Blue,0.48717948717948717,39F
69,0.813953488372093,Camel Blue,0.4877192982456141,39G
70,0.8255813953488372,Camel Blue,0.48773841961852854,44A
71,0.8372093023255814,Camel Blue,0.4884393063583814,44B
72,0.8488372093023255,Camel Blue,0.48888888888888893,44C
73,0.8604651162790697,Camel Blue,0.48888888888888893,44D
74,0.872093023255814,Camel Blue,0.48901098901098905,44E
75,0.8837209302325582,Camel Blue,0.4901960784313725,44F
76,0.8953488372093024,Camel Blue,0.4904109589041096,44G
77,0.9069767441860465,Camel Blue,0.49318801089918257,44H
78,0.9186046511627907,Camel Blue,0.4960212201591512,44I
79,0.9302325581395349,Camel Blue,0.5,44J
80,0.9418604651162791,Camel Blue,0.5,45A
81,0.9534883720930233,Camel Blue,0.5039787798408488,45B
82,0.9651162790697675,Camel Blue,0.5065963060686016,45C
83,0.9767441860465116,Camel Blue,0.5106951871657754,45D
84,0.9883720930232558,Camel Blue,0.5126903553299492,45E
85,1.0,Camel Blue,0.5695876288659795,45F
